id_contrato,id_cliente,tipo_seguro,data_inicio,data_fim,valor_premio_mensal,satisfacao_ultima_avaliacao,canal_venda,renovado_automaticamente
72713e26-2bdc-4c3e-b05a-0866fadd5976,C04060,Residencial,2023-07-04,2023-12-31,256.89,Alta,Site,False
8941007f-b9e4-4e67-96f0-fe6832faf411,C00259,Residencial,2024-10-04,2025-04-02,468.51,Baixa,Site,False
79b350a9-6bfa-4124-b89e-22c2f5625a88,C00518,Empresarial,2024-01-11,2025-01-10,1353.14,Baixa,App,True
213c39a6-d4af-4ba9-bedd-f26687b7c661,C02120,Saúde,2024-05-22,2026-05-22,893.99,Baixa,App,True
7a117ff2-cfac-48cd-b538-1610dcbafe9d,C03283,Saúde,2023-10-16,2024-10-15,286.55,Média,App,False
29fef6e9-2443-407c-bec9-c424c1b097e0,C02219,Saúde,2023-09-14,2024-09-13,1283.86,Alta,Corretor,False
a7394dfd-be9a-4c02-a021-36e163863d8d,C01514,Empresarial,2025-04-15,2026-04-15,1425.0,Baixa,Site,True
a5c8af4a-745f-4e16-b3f6-6a5afd1f650e,C04766,Saúde,2023-09-10,2024-09-09,860.36,Média,Site,False
10a6e832-9e36-4a06-9358-532b0081ab2c,C00740,Residencial,2022-10-01,2023-10-01,915.46,Média,App,True
5cfe9f09-172a-482d-9e60-23ec0df4fc5f,C01017,Vida,2023-08-09,2025-08-08,1105.78,Baixa,Corretor,True
e5c7ad86-3e05-4eca-a169-3c0c52f53d78,C03914,Vida,2023-03-28,2024-03-27,1069.73,Média,App,False
cb2b3fae-6cf3-4079-a9f9-c0e0a62652db,C00929,Empresarial,2023-10-15,2024-04-12,191.62,Baixa,App,True
2fe41f84-40cc-4263-8649-d576bb2369b3,C04883,Saúde,2023-10-10,2025-10-09,1226.66,Alta,Site,False
4e4ee898-3805-4c8b-82dc-34b278c74efd,C02037,Vida,2023-09-16,2024-09-15,222.01,Baixa,Agência Física,False
d45c9ea8-5168-45d5-a4f2-0984d81e816e,C03051,Auto,2024-11-09,2026-11-09,618.16,Alta,App,True
794d24c6-69b7-44cb-9f2c-0716daa86e36,C04868,Saúde,2023-11-12,2025-11-11,507.61,Alta,Agência Física,False
a771639e-8f37-4406-8984-c591dbc545b8,C01466,Residencial,2025-02-22,2025-08-21,1387.12,Média,Agência Física,False
02839b82-cb13-4633-80da-29e67b6acf80,C03534,Empresarial,2024-03-18,2025-03-18,151.0,Média,Agência Física,True
58a45232-dadc-4791-bb8d-80b1e8e66248,C00118,Residencial,2023-06-28,2024-06-27,681.5,Média,Site,False
6c7204c4-c985-4e98-a271-bef92190e97a,C02785,Auto,2025-01-23,2027-01-23,891.12,Média,Agência Física,True
59d13d07-9e13-4d1c-88c6-ce9eb29134e1,C01576,Saúde,2023-03-03,2025-03-02,121.03,Alta,Corretor,False
3462c957-14dd-4212-8c5c-6c22c2a7b937,C02115,Empresarial,2024-11-09,2025-11-09,1192.26,Baixa,Corretor,False
de8cfee5-651a-4ca4-87f1-78599ef92c9c,C02757,Residencial,2023-12-01,2025-11-30,156.95,Média,Agência Física,False
5419d6c7-f062-47f7-85d4-8018f88301cb,C01876,Auto,2024-11-17,2025-05-16,1066.61,Baixa,Site,True
e2337dc3-fea4-4aa6-a289-a29280f59061,C01530,Vida,2023-08-09,2024-02-05,296.06,Alta,Site,False
0e566aa9-873f-4188-a682-817b0529001c,C03919,Empresarial,2022-11-09,2024-11-08,521.08,Alta,Agência Física,True
17e29c33-a971-4efe-8606-969d043caa16,C03197,Auto,2023-08-08,2024-02-04,192.27,Média,App,True
9578ab17-785b-475c-b985-af39836175c2,C03052,Residencial,2023-03-21,2025-03-20,837.44,Baixa,Site,True
2beb3049-a7a0-4737-8e08-f7c0c8c7997b,C00051,Auto,2023-08-01,2025-07-31,233.85,Baixa,Site,False
6cbb8a44-9f35-4e6b-a0d8-3e3a8114e1c9,C04052,Vida,2023-05-04,2025-05-03,358.16,Alta,Corretor,False
1b2f7cf2-1d7b-4044-8342-479c684095f9,C03638,Residencial,2022-12-05,2023-06-03,713.48,Baixa,Site,False
1e672cd5-29ea-47ac-a03f-3e178273269a,C01345,Empresarial,2025-06-08,2027-06-08,188.12,Baixa,App,True
96996db6-8c53-45f1-ab27-ec650e6c5c33,C00439,Saúde,2025-02-26,2025-08-25,436.74,Baixa,Site,False
b6be32c6-d251-4031-8d80-08215c01b607,C01868,Residencial,2023-01-24,2024-01-24,1068.94,Baixa,Site,True
78f49bf3-fa1e-436b-8d5b-52e2cb6b0e0c,C03779,Residencial,2022-09-23,2024-09-22,1462.66,Baixa,Corretor,False
1283419b-0c4f-4da2-b492-615795d97e5d,C02169,Vida,2025-01-02,2027-01-02,519.86,Alta,Corretor,False
0d7cb307-c7c5-4600-90ba-6d4f6ff5282e,C02075,Residencial,2022-07-24,2023-07-24,146.95,Baixa,Site,False
e0fa11e6-bcb3-406e-adb8-b7ece9127032,C02503,Residencial,2024-04-10,2026-04-10,484.99,Média,Agência Física,True
2c66f6bc-ae55-4dc7-b5d7-dfd3a229bd30,C01613,Auto,2024-11-05,2025-05-04,278.72,Alta,Corretor,False
71433089-de5a-4708-9c27-45aac5e0d201,C02339,Saúde,2023-01-21,2025-01-20,1166.8,Baixa,Site,True
fd4d26ea-95b0-4e5d-aedd-0203c8f7e401,C03693,Empresarial,2024-04-06,2025-04-06,1165.1,Alta,Agência Física,True
1ff96c88-2638-4b93-9d30-85f467f9fb3b,C04009,Auto,2024-03-29,2024-09-25,352.11,Baixa,Site,True
bb80cabd-a113-4bad-b74d-37be88411660,C00597,Residencial,2024-07-12,2025-07-12,1094.19,Baixa,App,True
83d8ba3f-d3f3-45a3-83a2-e78474b8d6e2,C04971,Vida,2024-10-12,2025-10-12,1253.92,Média,Agência Física,True
0f962e2e-987a-4fc1-9303-540fdc80dbd8,C00272,Saúde,2025-04-14,2026-04-14,1491.95,Alta,Agência Física,True
1d21c214-c0d5-4ae9-bc6b-c1401980e2c2,C02186,Vida,2024-08-28,2026-08-28,550.05,Alta,Agência Física,True
6693241e-7ea4-40b7-a698-7dd374b30e1a,C00293,Auto,2023-05-22,2025-05-21,810.88,Baixa,Site,False
d56d0509-b477-4f9e-88d4-c36643e6e3e5,C03885,Residencial,2023-01-30,2025-01-29,810.15,Alta,Site,False
4624e5a6-86f3-4b52-9e15-ea370a76a695,C01412,Residencial,2024-01-27,2025-01-26,441.24,Baixa,Agência Física,False
770d8c23-640c-4552-8a79-4c9e3617d20a,C02146,Auto,2023-04-21,2024-04-20,1252.71,Alta,Agência Física,True
35852a14-7a9c-480d-97ae-36672bc569f3,C03893,Saúde,2022-08-26,2024-08-25,388.77,Baixa,App,True
d65f2c2c-416d-4d37-ac07-c5e6d7abb4c1,C02626,Saúde,2024-08-14,2025-02-10,255.13,Baixa,Site,False
fce305e9-85c8-46ed-b4cc-2c5efaf0a403,C04415,Empresarial,2022-10-17,2024-10-16,1221.55,Baixa,Site,True
e6ed16ea-8724-4da0-9526-b37342369be8,C04906,Residencial,2024-08-05,2025-02-01,1490.35,Média,Site,True
a6af3ef2-c728-4763-9654-39ccd0e29489,C03927,Residencial,2025-01-25,2025-07-24,1272.44,Baixa,Corretor,False
04461399-5f35-401d-9fb0-439b8a1b099f,C03088,Auto,2024-01-11,2024-07-09,1230.52,Baixa,Site,False
e0c72500-43f4-445a-85d8-a2a7a1c4a119,C01434,Vida,2023-03-23,2024-03-22,1364.47,Baixa,Corretor,False
11f63f04-8479-4d5a-ac92-7cded8be375b,C01334,Vida,2023-03-07,2025-03-06,418.34,Alta,Corretor,True
34cf90d3-a707-47b3-b62f-5d039b21ccc4,C04504,Auto,2022-08-03,2023-08-03,636.49,Alta,Corretor,True
1b42bf3f-2c23-4c20-9ea5-ea301332b7c4,C04236,Auto,2025-02-27,2027-02-27,1090.6,Baixa,Corretor,True
135868bd-9378-443b-9a4c-2ef8cae733c7,C01194,Auto,2023-08-19,2024-02-15,1239.02,Alta,Corretor,True
81485bdd-5a2d-4b60-9640-cd257a249612,C01440,Auto,2022-09-09,2023-03-08,169.5,Baixa,Site,False
1b153064-c076-4ff1-b8e1-e5e0a6d1cbf3,C03556,Auto,2023-09-20,2024-09-19,144.34,Alta,Site,False
15fbca42-84f2-4354-93b7-bbc7a7aa2fb3,C00997,Saúde,2025-04-19,2025-10-16,198.73,Média,Corretor,False
06d6e4dd-8a7e-4060-9ff9-c1bf1f9e398d,C03144,Residencial,2025-06-12,2025-12-09,167.63,Baixa,Corretor,False
92e7c645-b58c-4060-87da-677869afcc5b,C02616,Vida,2022-09-09,2024-09-08,990.44,Alta,App,False
545cbf08-a204-48c2-abd0-ebcdf807124f,C02264,Saúde,2025-02-06,2026-02-06,990.95,Alta,Agência Física,False
a2b4bd97-806a-4463-a370-173995d18ad0,C03348,Residencial,2023-09-07,2025-09-06,1261.52,Alta,App,True
6c660a70-de60-4396-ae19-06874a657d3c,C01627,Auto,2025-05-16,2027-05-16,729.0,Média,Corretor,True
92c384a1-e2ef-4e3f-8bd9-261bba35494a,C03032,Residencial,2025-05-23,2026-05-23,1432.55,Baixa,Site,False
1d06a0fc-f946-43ef-9394-87f29bf6b8fa,C00611,Auto,2023-05-26,2024-05-25,1362.17,Alta,Site,False
c3dcad98-4793-46f5-9b3a-d46ab6606d6d,C03195,Residencial,2023-10-25,2024-10-24,210.68,Alta,Site,False
ce7377cf-ceac-43e6-a8d3-8dd13290cb2f,C02451,Auto,2023-05-10,2023-11-06,1079.79,Alta,Agência Física,True
cdf0d86b-ead0-4223-a649-209306b07445,C03662,Residencial,2023-02-27,2025-02-26,222.81,Baixa,Agência Física,False
b4d2fb43-c6cf-4782-a445-de38901df8e9,C00344,Saúde,2023-04-13,2025-04-12,101.36,Baixa,Corretor,False
e888b954-2c9a-41a2-bd6f-efe13294e4bd,C03439,Vida,2025-04-05,2027-04-05,497.77,Alta,Site,False
807742ae-d884-411f-9675-51b4f4764bf2,C01306,Saúde,2023-12-14,2024-12-13,731.94,Alta,Corretor,False
aaa7f5d7-20ac-4635-8e01-38bd3c937e47,C04572,Saúde,2024-10-30,2026-10-30,1354.74,Baixa,App,False
a6f8089e-160a-436e-8e03-9058f607c4be,C04335,Empresarial,2023-12-28,2025-12-27,1189.86,Alta,Agência Física,True
9d5b6c05-4fc4-4d2f-87d8-fef730c15839,C03040,Empresarial,2024-09-29,2026-09-29,336.47,Média,App,False
137a2082-e126-4d00-9c88-b17ae7ed70ef,C03089,Saúde,2025-06-17,2025-12-14,416.18,Alta,App,True
e398ec94-3cfe-4bb0-b236-20ef4ae7c5a1,C03536,Residencial,2025-05-30,2027-05-30,725.46,Baixa,Corretor,False
ec92961b-7beb-49ca-8f1b-c0f81bb41998,C00121,Auto,2024-05-13,2025-05-13,865.68,Alta,Agência Física,True
0ba19985-d4f0-41c0-a3b1-507ebe18aad6,C00597,Residencial,2023-08-24,2024-08-23,556.57,Média,App,False
c65f207c-86b0-4b94-b75e-c2d3875d8dcc,C03987,Residencial,2025-02-17,2026-02-17,1082.61,Baixa,Corretor,False
c9ceb289-99eb-41f3-8cac-e472efdb65e1,C02432,Saúde,2022-07-14,2023-07-14,342.53,Alta,App,True
25abf106-127a-4860-8d88-69c0e2a8cf98,C02297,Saúde,2023-11-12,2024-05-10,1092.13,Média,Corretor,False
210be751-62d0-4730-a81e-147c602a9342,C02182,Vida,2023-06-29,2023-12-26,280.1,Média,Agência Física,True
9df29337-0ed0-4c93-b038-f37835b761bb,C03681,Residencial,2022-10-09,2023-04-07,1103.83,Média,Agência Física,True
5630a257-7d36-4901-8dd1-7dbe2473202a,C00863,Residencial,2025-06-05,2027-06-05,1047.04,Média,Site,True
463b70fe-ecce-4896-9a8e-588ec15d2ba4,C02613,Saúde,2024-01-15,2025-01-14,259.52,Baixa,Corretor,True
edb251e0-c542-4ff6-8d91-099237cb9daa,C03008,Auto,2022-10-12,2023-10-12,1088.64,Alta,App,True
81e983e0-8f2d-431d-be78-1e667442f28a,C03272,Residencial,2024-05-06,2024-11-02,662.21,Alta,Site,True
6b602412-7e50-4ff5-8104-694c652515f0,C01731,Residencial,2023-02-12,2023-08-11,1283.62,Média,Corretor,True
3f063050-92c3-45e0-8e3e-262946cebccb,C04588,Residencial,2022-10-29,2024-10-28,1340.14,Média,App,True
150d0627-83a2-4d8d-8247-2b031b37a1a2,C00729,Saúde,2023-10-11,2024-10-10,1005.77,Baixa,Corretor,True
00b269a4-9fa2-4951-b254-05df059cc3af,C02145,Empresarial,2024-12-07,2026-12-07,421.33,Alta,Site,True
60ebf8ef-2c11-4066-9e85-60d88f18f220,C03191,Residencial,2024-12-08,2026-12-08,88.87,Alta,App,False
02191afd-9020-4b0c-9348-450b38d4c548,C04608,Auto,2024-05-15,2026-05-15,209.88,Baixa,Agência Física,True
4ea7faf9-db28-4e52-8928-896bf67aa941,C01459,Auto,2023-04-25,2024-04-24,1473.1,Baixa,App,False
a311a7b7-0df1-4304-9c66-e822b2166902,C01524,Auto,2023-01-06,2024-01-06,1141.49,Alta,Agência Física,True
0774a52e-a2c4-4bcc-bc4c-3cdbdebb1a7b,C03610,Saúde,2025-05-09,2025-11-05,273.35,Alta,App,False
33a6223a-bf77-4dec-94ad-d1042014c7f2,C00581,Saúde,2023-07-21,2024-07-20,525.75,Alta,App,False
b52fbe0c-2e10-47b7-83f7-aaf57f11ac60,C02101,Auto,2023-10-08,2025-10-07,1325.7,Baixa,Agência Física,False
493b22c3-151e-4ea7-ad3e-e01ff7ef0d75,C02401,Vida,2023-04-28,2023-10-25,1212.38,Baixa,Site,False
1f8ab3d1-e757-4cb3-8200-5ed389c09e8e,C04859,Saúde,2024-03-01,2026-03-01,382.94,Média,Agência Física,True
af5b8339-33a8-4fea-8156-1c1b2b6fc3c3,C04876,Residencial,2023-08-05,2024-08-04,1438.3,Alta,Site,True
84d6f89c-cd19-41b5-b2e2-e099910c3856,C04217,Empresarial,2023-09-08,2024-03-06,367.1,Média,App,True
0d625f32-5415-44e1-8914-167269a07a38,C00580,Residencial,2024-02-11,2024-08-09,551.85,Alta,Agência Física,False
cf08a85e-31a1-4f7e-9190-5431ad8fb97f,C01817,Vida,2022-11-06,2024-11-05,177.58,Média,Corretor,False
f6c2e8ba-8b17-4b48-ad73-008c3ba6c8ab,C03587,Saúde,2023-10-28,2024-10-27,1164.8,Alta,Agência Física,True
9e795495-ccdb-4853-8225-c5964a2048d4,C03447,Auto,2024-04-04,2026-04-04,656.0,Média,Site,True
57e1a3b4-bcc0-42ac-9d46-ce4fca83f130,C03517,Vida,2024-09-20,2025-09-20,915.37,Alta,Agência Física,False
18a1455f-ad99-4767-8101-388da7a0b2e9,C04440,Vida,2023-08-21,2025-08-20,856.97,Alta,Agência Física,True
742bd348-900e-4e2d-a7af-74963c73e2b7,C03135,Residencial,2024-07-14,2026-07-14,656.37,Alta,App,False
e6e395b8-e971-4e32-895b-9e86ed70d302,C02737,Empresarial,2024-03-29,2024-09-25,1239.15,Média,App,False
b1a85afe-0944-4c9e-8adc-2adbf717fe2f,C02950,Saúde,2025-03-14,2026-03-14,556.5,Alta,Agência Física,False
9778294e-e6bc-4fef-a1fa-f449689464ab,C01307,Saúde,2023-10-17,2024-04-14,339.54,Alta,App,False
0037c6eb-2c75-4c0c-b9dd-21768bc60e14,C02659,Auto,2023-06-19,2023-12-16,780.61,Baixa,Agência Física,True
6f66d461-db26-4106-b312-8c5445037192,C04916,Vida,2022-12-02,2023-05-31,221.62,Alta,App,False
206b7645-81d6-4efd-9e83-723660574d77,C04158,Auto,2024-03-02,2025-03-02,933.46,Baixa,App,True
e06c4767-6901-4120-9750-5e69e2aebc6d,C02692,Empresarial,2023-04-17,2024-04-16,1048.41,Alta,Corretor,True
741647e7-253d-4bbb-af11-b00e57a8822d,C00195,Saúde,2025-02-06,2026-02-06,606.75,Alta,Agência Física,False
968bdae0-32d2-4f6b-9f76-9956398f7277,C00682,Vida,2025-06-08,2027-06-08,1497.46,Alta,Corretor,True
057efdb4-655a-4585-bc84-8210d46174a8,C03586,Saúde,2023-11-17,2024-11-16,587.43,Alta,App,True
89476dce-a2ff-4ac1-bd6b-428daf1f7cb4,C03422,Auto,2025-02-02,2027-02-02,192.09,Alta,Agência Física,True
44a61b46-1599-478d-899d-951a739c0156,C01500,Saúde,2023-05-19,2024-05-18,448.67,Baixa,Agência Física,True
879e32fe-cbbc-4743-b1c6-f068fee46905,C03589,Auto,2024-03-11,2025-03-11,1437.32,Média,App,False
cbfc8e96-5bdb-4752-9a01-08431740a72b,C01567,Empresarial,2025-07-02,2025-12-29,924.84,Alta,Agência Física,False
b578c811-f3c4-4f57-9119-27290a00e74b,C00230,Auto,2023-11-06,2024-05-04,148.37,Média,Agência Física,True
19d9b706-0f88-432a-9103-5d5ae34eb5b8,C02491,Auto,2023-07-18,2025-07-17,368.63,Baixa,App,True
6d32bdfa-84f9-4df1-8e8c-521d9ba29cb7,C02273,Vida,2022-09-20,2023-09-20,1411.52,Alta,Site,True
5235198a-b50f-49b6-901d-e1a92888562e,C04150,Residencial,2022-12-03,2024-12-02,171.46,Baixa,Agência Física,True
e978d6ff-2c36-47fc-8a08-623dcac30228,C01814,Residencial,2023-10-17,2025-10-16,1330.31,Baixa,Corretor,False
597e10c4-9b2b-43f0-8dd4-7312a7506c55,C02836,Residencial,2023-10-12,2024-04-09,1054.16,Média,Corretor,True
49d9e319-3eb2-460c-8643-0e6cf2a70278,C02961,Auto,2022-08-09,2023-08-09,127.23,Média,Site,True
ada7e6b3-9859-48da-8d3b-49488d2cd257,C00158,Saúde,2022-10-15,2023-10-15,688.43,Baixa,App,True
a40c07b2-fdf3-4d96-9ec5-c6daea0eaf98,C04479,Empresarial,2024-03-08,2025-03-08,758.05,Alta,Corretor,False
5ffeeb47-3c0a-4ce9-83f3-d8097d0095f1,C04104,Vida,2023-11-11,2024-11-10,1097.65,Alta,Corretor,False
4816cb8f-c71b-44eb-9306-637885aa43cb,C02513,Residencial,2023-10-14,2025-10-13,1303.88,Alta,App,False
34b1f15c-d673-49e6-9dc9-c192cc7324b5,C04021,Empresarial,2025-02-23,2026-02-23,1157.44,Alta,Agência Física,False
a4fe644f-d1c9-4073-a055-4ce6ed35a806,C00066,Vida,2022-10-15,2023-04-13,978.69,Alta,App,False
4449a599-c2b2-4a9c-873d-833489499e95,C01741,Residencial,2022-08-09,2023-08-09,442.25,Média,Corretor,False
40deda24-6697-4037-bf56-171bd0fb813d,C00867,Saúde,2023-01-08,2024-01-08,441.78,Baixa,App,True
24193a30-a430-42fb-9a3e-e282a04d965d,C04692,Vida,2023-02-25,2025-02-24,390.75,Alta,Agência Física,False
85be5579-2971-4e05-9299-d87bfeb4a993,C00781,Auto,2024-12-31,2025-06-29,1126.86,Alta,App,False
be543b6e-8937-4018-8215-fe0a4b278aae,C00381,Vida,2022-10-29,2023-10-29,87.98,Baixa,Site,False
deadb52c-fffa-4b38-9c19-b4122909b792,C01991,Vida,2023-06-09,2023-12-06,1338.69,Alta,App,False
ccd16136-bcce-4717-ac10-cb5bc26a680e,C03217,Vida,2023-10-07,2024-10-06,1208.3,Baixa,App,False
cc806c31-a4f9-4f78-adb8-eacedffccec7,C02741,Residencial,2024-11-10,2025-11-10,1151.02,Baixa,Site,False
f088b640-74e7-4ca9-bfe1-87b1915c94f5,C04634,Auto,2023-08-09,2024-02-05,322.81,Baixa,Site,False
68d58829-b189-4830-8a94-3fe49ee136c6,C01373,Auto,2023-03-01,2024-02-29,407.94,Alta,Site,True
561fb6c7-6a5f-4ff4-aee3-68fe715503fd,C00070,Vida,2025-04-06,2027-04-06,729.75,Média,Corretor,True
6c9d0915-02d8-4f2b-af53-5bd701bf4519,C02096,Empresarial,2022-09-17,2023-09-17,1343.7,Baixa,Corretor,True
ce167cce-316c-4864-817f-4a5e4e8e6d08,C03645,Auto,2025-02-25,2025-08-24,1217.64,Alta,Corretor,True
8ea82200-799b-49ab-a0fc-c8643a2e3a92,C01483,Empresarial,2024-08-21,2025-02-17,1074.6,Alta,App,True
3f01a861-73ca-41f1-beec-696f84fef3fa,C00554,Saúde,2023-10-14,2024-10-13,1195.66,Baixa,Site,True
02c24c83-7be8-4152-878a-2d48dcfa70a0,C02999,Auto,2024-11-22,2026-11-22,695.9,Alta,Site,True
72fdeaf5-11d6-4a68-92c9-515f6f281630,C04388,Residencial,2022-12-24,2023-12-24,861.34,Alta,Agência Física,False
d16ad1e9-abee-4fa8-ac37-4485f078dfc5,C03854,Auto,2024-08-26,2025-02-22,622.04,Baixa,App,True
538517a1-67e1-4b49-ae32-d1157cb70bf4,C02783,Empresarial,2023-08-18,2024-02-14,839.67,Baixa,Corretor,True
223a6d8c-5f2c-4416-8bed-6f859648754c,C04486,Saúde,2022-11-09,2023-11-09,1418.5,Baixa,Site,True
09641839-835a-4bcb-9190-94cc7f5b2759,C04171,Residencial,2022-12-07,2023-12-07,1445.25,Média,App,True
0cb0fe00-4415-4e68-b608-5286a6446527,C04210,Vida,2025-04-16,2025-10-13,1105.78,Média,Corretor,True
8aa89aee-a35c-4717-8c45-d2d9e4ba362e,C00443,Saúde,2024-10-24,2025-04-22,383.53,Média,Corretor,True
6e58c57d-0d60-41b9-8146-0a1f2f4375c6,C01109,Vida,2025-01-07,2027-01-07,164.01,Alta,Agência Física,False
0e959a5e-99a5-4458-8bf4-ea38d0e365e6,C03992,Vida,2024-10-10,2025-10-10,1118.22,Baixa,App,True
24eb6577-a89f-4d95-b214-895a17355521,C03453,Saúde,2024-01-20,2025-01-19,935.47,Alta,App,True
ac9a86a8-dbd9-41d2-a635-bd912a7bf775,C00107,Auto,2025-05-25,2025-11-21,980.34,Alta,Agência Física,True
be714770-a20b-4e29-b5ea-17f3781aa542,C01795,Vida,2024-04-07,2024-10-04,1098.05,Média,Agência Física,True
7374fe4c-0b60-4519-9c56-a7711f4ce7dc,C00846,Residencial,2023-11-08,2024-05-06,1099.35,Alta,Corretor,True
23999353-219f-42e7-b9be-e71ea6529751,C03424,Auto,2025-03-15,2026-03-15,658.16,Média,Corretor,True
94ebf8a5-de6c-4c8f-a5cb-ecd4c3ff972d,C00471,Saúde,2023-06-06,2024-06-05,407.75,Média,Site,False
afaf9f88-51b3-4c26-8458-161bbf5b6794,C02916,Saúde,2024-04-19,2025-04-19,216.25,Baixa,Corretor,True
488614b8-19e7-4d0c-b973-26a8da2eec47,C00582,Auto,2023-08-11,2025-08-10,1005.5,Baixa,App,False
a5a8c74e-60b8-4f2d-aa2a-dadc127b442c,C00607,Residencial,2023-02-17,2024-02-17,616.93,Baixa,App,True
4b3e17c3-2f8d-484e-af02-888bb3c4477f,C04769,Saúde,2022-09-01,2024-08-31,389.8,Alta,Agência Física,True
5c350244-1188-4709-9523-5e713e0355de,C04434,Auto,2024-03-08,2025-03-08,960.53,Média,Corretor,True
da5c2b73-2863-400a-9c0a-4434bb0d1f24,C04649,Vida,2023-09-28,2024-03-26,1413.22,Média,Site,True
8f623a6d-e72b-426e-8f98-09e07a1f5f35,C04105,Residencial,2024-05-14,2024-11-10,656.33,Média,Site,False
e4f0e26d-5d3d-4e25-b7b5-b2eef94ea18e,C03773,Empresarial,2022-12-02,2023-05-31,412.09,Média,Corretor,True
d6b50106-3421-4268-be61-5cf3de996304,C04673,Empresarial,2024-08-31,2026-08-31,594.11,Alta,Agência Física,False
18341a2e-70fd-4f59-a58a-db178261b196,C02087,Auto,2023-05-30,2024-05-29,706.18,Média,Site,True
abcb11c9-71d1-4fd2-b25d-d3458bbc1a25,C02509,Vida,2023-05-23,2025-05-22,1098.54,Baixa,Site,False
771844bf-fba4-40e0-8b40-89a69e765cff,C00070,Saúde,2023-09-18,2024-09-17,615.24,Média,Corretor,True
2f165f22-0fa6-4296-a341-c47e1806c49e,C01384,Vida,2023-08-03,2024-08-02,696.05,Alta,App,False
ff837bf7-135c-4201-93bf-e9b2902de933,C01204,Vida,2023-07-21,2024-07-20,1195.88,Baixa,Corretor,False
e9292ddc-f74d-49c9-a105-a68b28f6b051,C04545,Residencial,2024-07-01,2026-07-01,458.51,Alta,App,True
43f38f58-66a0-4c27-8e51-3657d163badc,C04373,Empresarial,2023-03-06,2025-03-05,1427.78,Baixa,App,False
05a35dce-9ad1-4c4e-b832-75056fa69291,C01209,Vida,2023-02-12,2025-02-11,1108.58,Baixa,App,False
9c33ee29-3135-4188-a33d-b201945b38d7,C02160,Vida,2024-02-07,2024-08-05,874.78,Alta,Corretor,False
a49d5d2c-00af-40b1-8bb4-06e933d99e38,C03776,Residencial,2023-02-21,2023-08-20,1026.73,Média,Corretor,True
3391f5e7-7933-4e7c-984c-018f9cbffafe,C02012,Vida,2024-05-30,2025-05-30,1428.1,Alta,Corretor,True
a2a3bd88-ea1c-46d2-9872-de60b00d9bf9,C00645,Residencial,2023-01-04,2025-01-03,1284.64,Baixa,Site,False
c227d015-2413-43fa-b5ff-527ebea8ae17,C00230,Residencial,2025-04-03,2026-04-03,605.11,Média,Site,False
475abe51-7963-429c-90be-4ce7e20afd0c,C04091,Empresarial,2024-11-16,2025-11-16,649.95,Baixa,Agência Física,False
e258195f-75a9-4516-8721-34fd26bba7ae,C01634,Vida,2023-06-19,2024-06-18,699.95,Baixa,Site,False
1a8eb67c-8921-46bd-b411-1a275a69541b,C03220,Saúde,2023-07-19,2024-07-18,1183.23,Média,App,False
bb5c073a-c485-49b1-ba8c-7d1d4a4235c6,C01710,Vida,2024-07-21,2025-07-21,192.29,Média,Agência Física,False
086c85d9-bd1d-4dca-bc25-e223f12a5ba2,C00182,Auto,2023-06-26,2025-06-25,893.21,Baixa,Agência Física,True
1e9b0fb3-bfcc-4cef-8406-a2a24e3db846,C02800,Empresarial,2022-08-19,2023-02-15,926.24,Média,Agência Física,False
1ad793ca-1f90-4bb0-879c-d383b43e6b60,C03253,Empresarial,2025-05-18,2026-05-18,338.05,Alta,App,False
4f51d63f-5bd0-4501-b37e-e3e1e4e1e470,C02263,Vida,2023-01-13,2023-07-12,602.48,Baixa,App,False
ca21e29d-82cd-4f76-82dd-08f80a86e87c,C01488,Auto,2024-11-02,2025-11-02,1405.04,Média,App,False
f36eb8b9-8d6f-4e22-baf9-fdbd83d2d99f,C04461,Vida,2022-11-18,2024-11-17,431.89,Alta,Site,True
0270d8bc-a66e-43dc-bdfe-000360ea3048,C02466,Residencial,2022-12-05,2023-12-05,383.16,Alta,Site,False
803cb469-8997-4010-a74e-63f241342e77,C01803,Empresarial,2023-09-11,2025-09-10,400.93,Baixa,App,True
98c8324c-7ac2-4ec5-85a3-bf10be55d429,C04376,Auto,2023-01-23,2025-01-22,783.87,Baixa,Agência Física,True
154d1288-6caa-4c14-b343-74d3e51dc4b2,C01164,Auto,2025-05-25,2025-11-21,603.07,Baixa,Site,True
a04c81ad-e1e9-44d5-bf0a-03c5787b37ec,C04563,Residencial,2025-06-27,2026-06-27,302.11,Média,Agência Física,True
1ba373ac-9c57-4146-8afb-bd92fab63aa1,C03547,Empresarial,2024-01-22,2026-01-21,448.86,Baixa,Site,True
57a5d667-ada3-4387-a33f-717bf6231e62,C00922,Vida,2024-05-24,2025-05-24,992.8,Alta,App,False
8927c9a3-e816-46ae-a81c-ae1e70830fe4,C02798,Vida,2023-03-15,2025-03-14,396.04,Média,Site,False
27f3827f-f4e4-42e2-af93-f4a94ae3f64e,C01082,Empresarial,2024-11-20,2026-11-20,648.43,Média,Site,True
e742ba0b-171e-4ef8-855f-1f83c3252aeb,C01598,Auto,2023-03-21,2024-03-20,238.29,Alta,App,False
c5461cfb-54c2-44c6-97e5-83f900e2dc61,C01250,Saúde,2023-07-01,2024-06-30,169.29,Média,Agência Física,True
597d8c95-64c0-4f11-954c-a0dd9f959d7d,C00298,Vida,2025-02-18,2025-08-17,767.06,Baixa,Corretor,True
