cliente_id,genero,data_nascimento,idade,renda_mensal,nivel_educacional,qtd_dependente,tipo_seguro,valor_premio_mensal,satisfacao_score,canal_venda,renovado_automaticamente,inicio,fim,duracao_dias,id_contrato_legado,id_cliente_legado,valor_premio_sobre_renda,interacao_idade_renda,probabilidade_cancelamento,cancelamento_previsto
196,F,1979-09-04,46.0,17256.69,Fundamental,4,Saúde,1228.25,1,Agência Física,False,2024-11-08,2026-11-08,730,11704,196,0.07117529491460993,793807.74,0.22728655154901453,0
197,F,1959-01-13,66.0,6011.47,Pós,2,Saúde,606.75,3,Agência Física,False,2025-02-06,2026-02-06,365,340,197,0.10093205156143173,396757.02,0.5589434100993437,1
197,F,1959-01-13,66.0,6011.47,Pós,2,Empresarial,872.44,2,Agência Física,True,2024-10-18,2025-10-18,365,6362,197,0.14512922795921795,396757.02,0.47950809650226245,1
199,F,1991-05-08,34.0,17242.63,Médio,2,Empresarial,978.31,3,Agência Física,True,2025-05-20,2026-05-20,365,1383,199,0.05673786423532837,586249.42,0.22765824803671666,0
199,F,1991-05-08,34.0,17242.63,Médio,2,Vida,1459.84,3,Site,False,2025-07-08,2026-01-04,180,2662,199,0.08466457843148058,586249.42,0.44143767873284273,1
201,F,1970-03-29,55.0,17785.92,Superior,3,Vida,1169.05,2,App,False,2023-09-24,2025-09-23,730,110,201,0.06572895863694428,978225.6,0.19124630559908376,0
201,F,1970-03-29,55.0,17785.92,Superior,3,Saúde,1371.92,1,Site,False,2025-06-02,2026-06-02,365,8427,201,0.07713517209118224,978225.6,0.45500763117330495,1
202,M,1983-02-27,42.0,11057.6,Médio,2,Residencial,1207.44,2,App,False,2024-03-02,2026-03-02,730,9024,202,0.10919548545796556,464419.2,0.31497244707273486,1
203,M,1982-01-28,43.0,14821.38,Pós,3,Saúde,1420.05,3,Agência Física,True,2024-10-18,2025-10-18,365,4362,203,0.0958109163924007,637319.34,0.5326134610085438,1
204,M,1952-12-18,73.0,14276.27,Pós,1,Auto,1360.7,1,Corretor,True,2024-04-13,2026-04-13,730,9730,204,0.09531201077032025,1042167.71,0.20442007108664836,0
204,M,1952-12-18,73.0,14276.27,Pós,1,Empresarial,978.26,1,Site,False,2025-02-28,2025-08-27,180,9259,204,0.06852350088643602,1042167.71,0.8063447919255851,1
206,O,1965-05-06,60.0,6001.15,Técnico,1,Residencial,584.51,2,Agência Física,False,2025-03-21,2025-09-17,180,9959,206,0.09739966506419603,360069.0,0.528897992384158,1
211,O,2007-04-02,18.0,11413.48,Médio,4,Empresarial,1417.65,3,Corretor,False,2024-09-25,2026-09-25,730,6285,211,0.12420839218187617,205442.64,0.25235067696775326,0
212,M,2001-08-09,24.0,15164.19,Superior,0,Auto,778.54,1,Corretor,False,2024-12-15,2026-12-15,730,2186,212,0.051340691457967755,363940.56,0.26919366180017246,0
212,M,2001-08-09,24.0,15164.19,Superior,0,Saúde,1033.56,3,Site,True,2025-03-07,2025-09-03,180,3369,212,0.06815794315423376,363940.56,0.575688419711358,1
212,M,2001-08-09,24.0,15164.19,Superior,0,Saúde,347.55,3,Site,True,2024-12-23,2026-12-23,730,7511,212,0.022919127233304252,363940.56,0.16453837932082788,0
213,O,1967-09-09,58.0,19567.23,Técnico,0,Saúde,146.49,2,Agência Física,False,2024-11-14,2025-11-14,365,196,213,0.007486496555720968,1134899.34,0.16209139992870594,0
213,O,1967-09-09,58.0,19567.23,Técnico,0,Auto,167.19,1,Corretor,False,2024-12-11,2026-12-11,730,4863,213,0.008544387733981765,1134899.34,0.11447074476628481,0
214,F,2003-04-21,22.0,19639.45,Médio,3,Saúde,494.93,1,Agência Física,False,2023-12-07,2025-12-06,730,3498,214,0.025200807558256468,432067.9,0.16054490887260953,0
214,F,2003-04-21,22.0,19639.45,Médio,3,Saúde,876.5,1,Corretor,True,2023-09-26,2025-09-25,730,6060,214,0.04462955938175458,432067.9,0.1753824735802419,0
214,F,2003-04-21,22.0,19639.45,Médio,3,Residencial,802.32,3,Corretor,True,2024-11-29,2025-11-29,365,8782,214,0.04085246786442594,432067.9,0.3057076504536367,1
214,F,2003-04-21,22.0,19639.45,Médio,3,Auto,1077.31,3,Agência Física,False,2024-08-29,2025-08-29,365,11656,214,0.05485438747011755,432067.9,0.21840061119666357,0
215,M,1947-11-04,78.0,8176.3,Superior,0,Empresarial,1360.13,1,Corretor,False,2025-02-21,2026-02-21,365,9418,215,0.16635030515025134,637751.4,0.4304755395131353,1
218,F,1978-07-11,47.0,3397.87,Fundamental,1,Saúde,393.13,1,Corretor,False,2024-12-30,2026-12-30,730,4731,218,0.11569895257911574,159699.89,0.16680484111394925,0
219,F,1954-02-13,71.0,10183.84,Pós,2,Empresarial,1310.64,3,Agência Física,True,2024-03-18,2026-03-18,730,2364,219,0.1286980156797436,723052.64,0.22008989002353632,0
222,F,2004-03-18,21.0,2870.52,Fundamental,2,Auto,668.45,1,Corretor,True,2024-01-11,2026-01-10,730,4161,222,0.2328672156961108,60280.92,0.16341416118180888,0
222,F,2004-03-18,21.0,2870.52,Fundamental,2,Auto,403.74,3,Corretor,False,2023-12-01,2025-11-30,730,10405,222,0.1406504744784917,60280.92,0.10236572240840384,0
225,O,1971-10-27,54.0,16128.71,Médio,1,Residencial,598.92,1,Site,True,2023-08-29,2025-08-28,730,5231,225,0.037133781932963024,870950.34,0.31796314210777743,1
226,O,1962-04-14,63.0,8536.99,Pós,0,Auto,299.04,3,Corretor,False,2024-10-20,2026-10-20,730,5163,226,0.03502873963774117,537830.37,0.24806387595639975,0
230,M,1983-10-18,42.0,4405.56,Médio,1,Auto,443.66,1,Site,False,2024-10-02,2025-10-02,365,2355,230,0.10070456423246987,185033.52,0.45447931932311725,1
232,O,1984-08-24,41.0,12485.51,Superior,1,Residencial,605.11,2,Site,False,2025-04-03,2026-04-03,365,412,232,0.04846498060551792,511905.91,0.4827730392868917,1
236,M,1981-02-15,44.0,9365.07,Técnico,1,Vida,1091.68,1,Agência Física,True,2024-03-03,2026-03-03,730,6489,236,0.11656933690831996,412063.08,0.30791130538273453,1
237,O,1996-04-20,29.0,4256.3,Superior,0,Vida,1489.32,3,App,False,2025-05-28,2025-11-24,180,2388,237,0.34990954584968165,123432.7,0.24180058451684053,0
239,F,1944-10-01,81.0,12508.31,Técnico,1,Auto,179.6,1,Corretor,False,2025-07-05,2027-07-05,730,1707,239,0.014358454499448767,1013173.11,0.2105719394705939,0
241,F,1984-01-15,41.0,14445.07,Superior,1,Vida,271.14,2,Site,False,2025-03-18,2026-03-18,365,2936,241,0.01877041786574935,592247.87,0.42167199140121997,1
243,M,1984-05-30,41.0,17954.32,Superior,2,Empresarial,516.37,2,Agência Física,False,2024-07-24,2025-07-24,365,623,243,0.028760209242121117,736127.12,0.3740962287910591,1
247,M,1991-05-01,34.0,15617.52,Médio,1,Vida,722.6,3,Agência Física,True,2024-10-02,2026-10-02,730,6439,247,0.04626854968010286,530995.68,0.18381462046460095,0
248,O,1957-05-19,68.0,13552.93,Superior,2,Saúde,192.65,3,App,True,2025-01-17,2026-01-17,365,4756,248,0.0142146384582522,921599.24,0.4529640550769716,1
249,O,1956-07-15,69.0,9563.87,Pós,1,Residencial,1040.42,3,Agência Física,True,2025-05-01,2025-10-28,180,4570,249,0.10878650588098751,659907.03,0.6570609680280235,1
250,M,1961-06-04,64.0,10195.19,Pós,1,Residencial,421.89,3,Corretor,True,2025-07-02,2027-07-02,730,4752,250,0.04138127881873707,652492.16,0.27071473472189433,0
250,M,1961-06-04,64.0,10195.19,Pós,1,Empresarial,594.6,2,Site,True,2025-04-13,2025-10-10,180,7069,250,0.05832162029349134,652492.16,0.6477931730950685,1
252,F,1992-09-23,33.0,14332.96,Superior,2,Vida,1399.98,2,Corretor,False,2025-06-02,2027-06-02,730,5545,252,0.09767556736361505,472987.68,0.39840640077271233,1
253,F,1956-05-21,69.0,16550.97,Técnico,1,Auto,919.0,1,Agência Física,False,2025-04-06,2026-04-06,365,1316,253,0.055525446544824865,1142016.93,0.3152234808377532,1
253,F,1956-05-21,69.0,16550.97,Técnico,1,Empresarial,326.96,3,Agência Física,True,2025-02-15,2027-02-15,730,16,253,0.01975473340837425,1142016.93,0.14001957522984984,0
253,F,1956-05-21,69.0,16550.97,Técnico,1,Auto,1473.07,1,Agência Física,False,2025-03-07,2027-03-07,730,2778,253,0.08900203432185545,1142016.93,0.14297770410297966,0
254,F,1989-03-18,36.0,3129.11,Superior,0,Empresarial,1371.34,1,App,False,2024-03-31,2026-03-31,730,8731,254,0.43825241042980273,112647.96,0.24887439236656758,0
254,F,1989-03-18,36.0,3129.11,Superior,0,Empresarial,1371.45,2,Agência Física,True,2024-06-27,2026-06-27,730,8701,254,0.43828756419556997,112647.96,0.33105944089367983,1
255,M,2007-06-23,18.0,19448.42,Pós,1,Residencial,637.15,3,Agência Física,True,2024-09-21,2026-09-21,730,6196,255,0.03276101606197316,350071.56,0.08906794251972595,0
257,O,1966-02-27,59.0,10046.56,Fundamental,4,Vida,813.52,2,Site,True,2025-04-03,2026-04-03,365,2921,257,0.08097498049083468,592747.04,0.38483596621630145,1
257,O,1966-02-27,59.0,10046.56,Fundamental,4,Auto,210.3,3,Site,True,2024-06-14,2026-06-14,730,4283,257,0.020932538102594322,592747.04,0.1977324747857003,0
259,F,1998-02-04,27.0,15559.82,Médio,3,Vida,919.11,2,Corretor,False,2024-08-19,2026-08-19,730,5097,259,0.05906944938951736,420115.14,0.3683528476770662,1
262,O,1973-11-13,52.0,12764.13,Médio,2,Empresarial,340.5,2,App,True,2025-05-14,2025-11-10,180,8900,262,0.026676318715024055,663734.76,0.41814647429307344,1
267,F,1956-04-13,69.0,19634.53,Médio,0,Residencial,250.38,1,Corretor,False,2025-06-30,2026-06-30,365,4324,267,0.012752024112621997,1354782.57,0.24486996859081556,0
269,O,1955-01-06,70.0,10902.46,Médio,1,Vida,1372.27,3,Agência Física,False,2024-08-06,2026-08-06,730,2672,269,0.12586792338609817,763172.2,0.2643701039568592,0
270,M,2004-11-03,21.0,6610.58,Pós,1,Saúde,268.79,1,Agência Física,False,2024-07-24,2025-07-24,365,5105,270,0.040660577437985776,138822.18,0.5711796803536532,1
273,O,1966-07-21,59.0,10558.35,Médio,0,Vida,1062.85,2,App,False,2025-02-13,2026-02-13,365,5551,273,0.10066440305540166,622942.65,0.39662593609532104,1
273,O,1966-07-21,59.0,10558.35,Médio,0,Auto,1426.84,2,Corretor,False,2024-08-09,2025-08-09,365,5142,273,0.13513853963924288,622942.65,0.3511982880332304,1
274,O,1999-02-23,26.0,10460.32,Superior,3,Saúde,1491.95,3,Agência Física,True,2025-04-14,2026-04-14,365,262,274,0.14262947978646925,271968.32,0.26651802949033176,0
274,O,1999-02-23,26.0,10460.32,Superior,3,Empresarial,930.77,3,App,False,2025-04-23,2026-04-23,365,2211,274,0.08898102543708032,271968.32,0.3652524271247364,1
274,O,1999-02-23,26.0,10460.32,Superior,3,Saúde,1470.18,3,Corretor,True,2023-08-23,2025-08-22,730,7123,274,0.14054828150572832,271968.32,0.20913247781456132,0
275,O,1984-04-08,41.0,8478.39,Superior,1,Empresarial,1114.66,2,App,True,2024-09-27,2025-09-27,365,2230,275,0.13147071554858883,347613.99,0.4124219493941221,1
276,M,1953-07-15,72.0,19644.33,Médio,0,Empresarial,922.89,1,App,False,2024-10-01,2025-10-01,365,9128,276,0.046979968265652226,1414391.76,0.2769498385341645,0
277,F,2000-11-21,25.0,5820.91,Pós,1,Saúde,1469.91,2,Site,True,2025-07-05,2027-07-05,730,6780,277,0.2525223719315365,145522.75,0.2070050588496525,0
278,F,1968-07-24,57.0,15277.05,Pós,1,Empresarial,1296.05,1,Agência Física,True,2024-08-20,2026-08-20,730,3101,278,0.08483640493419868,870791.85,0.1272417165070782,0
278,F,1968-07-24,57.0,15277.05,Pós,1,Auto,1151.48,3,Site,False,2025-06-21,2025-12-18,180,10662,278,0.07537319050471132,870791.85,0.5558148322050752,1
280,M,1946-09-26,79.0,3835.56,Técnico,1,Residencial,713.42,2,Corretor,False,2025-02-13,2026-02-13,365,9177,280,0.18600152259383246,303009.24,0.2281200901604921,0
280,M,1946-09-26,79.0,3835.56,Técnico,1,Auto,772.23,3,Agência Física,True,2025-01-04,2026-01-04,365,8942,280,0.20133435534837155,303009.24,0.28618103213690876,0
280,M,1946-09-26,79.0,3835.56,Técnico,1,Vida,1429.47,2,App,True,2024-09-16,2026-09-16,730,11318,280,0.37268873384851237,303009.24,0.16961416555166475,0
282,O,1950-03-11,75.0,18343.17,Fundamental,2,Vida,641.56,3,Site,False,2025-01-09,2027-01-09,730,9309,282,0.03497541591775031,1375737.75,0.1271349171095827,0
284,F,1978-12-26,47.0,15958.22,Superior,0,Vida,109.52,2,App,True,2024-11-05,2026-11-05,730,1472,284,0.006862920801944077,750036.34,0.2602253187059273,0
288,O,2006-10-16,19.0,2164.13,Fundamental,3,Saúde,1102.84,2,Site,False,2024-11-03,2026-11-03,730,11947,288,0.5095997005725165,41118.47,0.09901869819925559,0
289,O,1992-06-15,33.0,14161.39,Superior,2,Residencial,1036.44,2,Corretor,False,2024-07-18,2026-07-18,730,2620,289,0.07318773086540234,467325.87,0.3056433031947416,1
290,O,1968-01-13,57.0,3172.02,Fundamental,0,Empresarial,197.67,2,Corretor,True,2025-05-27,2026-05-27,365,5695,290,0.06231675714528912,180805.14,0.31324497363970033,1
291,O,1975-11-07,50.0,14521.98,Fundamental,3,Saúde,622.17,2,Corretor,False,2025-01-20,2027-01-20,730,2004,291,0.04284333128127156,726099.0,0.3166764364721399,1
294,F,1988-03-14,37.0,9467.71,Médio,0,Auto,890.35,2,Site,True,2025-07-07,2027-07-07,730,9773,294,0.09404069199415699,350305.27,0.24392482758466497,0
295,F,1973-07-02,52.0,11969.67,Médio,3,Auto,239.06,1,Corretor,True,2024-12-20,2025-12-20,365,2353,295,0.01997214626635488,622422.84,0.36766884002782907,1
295,F,1973-07-02,52.0,11969.67,Médio,3,Auto,165.14,2,App,False,2025-02-08,2026-02-08,365,8805,295,0.013796537414983037,622422.84,0.38660759336473605,1
298,M,1981-05-13,44.0,10031.27,Superior,2,Residencial,322.7,3,Site,False,2025-01-02,2026-01-02,365,1509,298,0.032169406266604327,441375.88,0.3013632513681411,1
299,F,1988-06-30,37.0,13836.55,Pós,1,Auto,1339.32,1,Agência Física,False,2025-02-23,2025-08-22,180,10833,299,0.09679580531274053,511952.35,0.5885598436027129,1
299,F,1988-06-30,37.0,13836.55,Pós,1,Residencial,378.15,3,Agência Física,True,2025-06-17,2026-06-17,365,11757,299,0.02732978957904969,511952.35,0.47602368518999955,1
300,F,1997-02-01,28.0,14035.8,Médio,1,Vida,767.06,1,Corretor,True,2025-02-18,2025-08-17,180,434,300,0.05465025149973639,393002.4,0.5629243979335753,1
300,F,1997-02-01,28.0,14035.8,Médio,1,Saúde,1015.28,3,App,True,2024-09-20,2026-09-20,730,7440,300,0.0723350289972784,393002.4,0.2768305716163826,0
300,F,1997-02-01,28.0,14035.8,Médio,1,Saúde,573.51,2,Corretor,False,2024-04-10,2026-04-10,730,11535,300,0.04086051382892318,393002.4,0.3638652526598842,1
301,F,1966-05-24,59.0,18986.86,Técnico,2,Residencial,737.24,3,Agência Física,True,2025-03-02,2025-08-29,180,9071,301,0.0388289585534417,1120224.74,0.511030829699572,1
303,F,1944-09-12,81.0,5185.51,Pós,0,Empresarial,1017.39,2,App,False,2024-11-19,2025-11-19,365,2590,303,0.19619863812816868,420026.31,0.41506521634170634,1
303,F,1944-09-12,81.0,5185.51,Pós,0,Auto,339.35,1,App,True,2025-01-15,2026-01-15,365,11916,303,0.06544197195647102,420026.31,0.4586143999454151,1
305,F,1998-10-02,27.0,12134.02,Superior,0,Saúde,1432.93,3,Site,False,2024-08-24,2025-08-24,365,3485,305,0.11809194314827237,327618.54,0.446895531887088,1
306,O,1992-10-11,33.0,8822.41,Fundamental,1,Vida,1276.71,1,App,True,2025-01-15,2026-01-15,365,9092,306,0.1447121591492574,291139.53,0.37592381668333613,1
308,O,1973-05-03,52.0,15285.68,Superior,3,Saúde,145.95,2,App,True,2024-09-03,2026-09-03,730,5844,308,0.009548152257537773,794855.36,0.2134957040620844,0
308,O,1973-05-03,52.0,15285.68,Superior,3,Vida,1205.97,2,Corretor,True,2024-12-14,2025-12-14,365,8321,308,0.07889541060652847,794855.36,0.37116378093361074,1
310,O,1966-09-19,59.0,5017.44,Superior,1,Empresarial,1203.34,2,App,True,2023-09-06,2025-09-05,730,1109,310,0.23983146784017348,296028.96,0.219862253713824,0
310,O,1966-09-19,59.0,5017.44,Superior,1,Saúde,1202.36,2,App,True,2024-01-07,2026-01-06,730,2412,310,0.2396361491118977,296028.96,0.20735271667633368,0
311,O,1957-12-11,68.0,15698.21,Médio,2,Saúde,563.12,3,Site,True,2025-02-23,2027-02-23,730,1666,311,0.03587160574358478,1067478.28,0.22249714890260114,0
312,M,1983-02-22,42.0,18212.97,Fundamental,1,Saúde,870.0,2,App,True,2024-12-26,2026-12-26,730,8410,312,0.047768156429182064,764944.74,0.44726366598211786,1
313,F,1958-10-29,67.0,2117.24,Superior,3,Auto,1471.65,1,Agência Física,True,2024-01-15,2026-01-14,730,10507,313,0.6950794430484971,141855.08,0.11472167251795756,0
314,M,1968-11-28,57.0,3167.47,Superior,1,Vida,1327.34,3,Site,False,2025-05-23,2027-05-23,730,5984,314,0.4190536926948006,180545.79,0.14847979953382226,0
315,O,1989-03-06,36.0,9186.81,Médio,0,Vida,1023.55,1,Site,False,2025-04-26,2027-04-26,730,1561,315,0.11141517022775044,330725.16,0.3422681981750417,1
316,O,1953-03-02,72.0,17714.52,Superior,2,Empresarial,1012.15,2,Corretor,True,2024-11-20,2025-11-20,365,2001,316,0.05713674432047834,1275445.44,0.3655288042962987,1
317,O,1996-09-17,29.0,18399.51,Médio,2,Vida,414.71,3,Agência Física,True,2024-11-29,2026-11-29,730,3732,317,0.02253918718487612,533585.79,0.20237554428399146,0
318,F,1951-05-24,74.0,19396.61,Superior,2,Residencial,667.98,1,Agência Física,True,2024-02-11,2026-02-10,730,2052,318,0.034437976533012726,1435349.14,0.11893642842604521,0
321,O,1949-07-19,76.0,14898.01,Pós,0,Empresarial,101.9,2,Site,False,2025-02-15,2026-02-15,365,4766,321,0.00683983968328656,1132248.76,0.23356937339428904,0
322,O,1999-02-18,26.0,8266.84,Pós,2,Saúde,460.53,1,App,True,2024-05-03,2026-05-03,730,1329,322,0.05570810612035554,214937.84,0.3234615767918102,1
323,F,1969-03-19,56.0,11426.59,Pós,4,Saúde,214.59,3,App,False,2025-04-10,2027-04-10,730,3548,323,0.018779880961861763,639889.04,0.2798347368637921,0
323,F,1969-03-19,56.0,11426.59,Pós,4,Saúde,1234.89,3,Site,True,2023-10-08,2025-10-07,730,6768,323,0.10807161191571589,639889.04,0.25391533272025346,0
325,F,1991-03-15,34.0,16714.72,Superior,4,Empresarial,1001.39,1,App,False,2025-06-15,2026-06-15,365,2237,325,0.059910665569031366,568300.48,0.45742885854169923,1
326,O,1948-12-02,77.0,5825.71,Fundamental,0,Residencial,1368.4,2,Corretor,True,2023-09-26,2025-09-25,730,7921,326,0.2348898245879043,448579.67,0.24871476784937233,0
328,O,1952-06-12,73.0,2669.52,Pós,1,Saúde,1342.12,2,Site,False,2024-07-24,2025-07-24,365,7639,328,0.5027570499565465,194874.96,0.2971629866371308,0
332,O,1968-06-11,57.0,4009.78,Pós,0,Empresarial,563.53,2,App,True,2025-02-03,2026-02-03,365,11056,332,0.14053888243245266,228557.46,0.4314519889318996,1
334,O,1946-06-20,79.0,15231.98,Médio,1,Saúde,712.01,3,App,True,2025-04-03,2027-04-03,730,1322,334,0.046744415368192446,1203326.42,0.13045456714098033,0
335,F,1969-09-14,56.0,13616.06,Pós,2,Vida,759.35,3,App,True,2025-02-18,2025-08-17,180,25,335,0.05576870254684542,762499.36,0.6237079053759905,1
343,F,1976-12-21,49.0,6006.02,Médio,0,Auto,106.82,3,Corretor,True,2025-06-16,2026-06-16,365,11952,343,0.017785488559811654,294294.98,0.7145554511977446,1
345,O,1964-09-30,61.0,5495.1,Médio,2,Auto,1279.71,3,App,True,2025-02-22,2026-02-22,365,5353,345,0.23288202216520174,335201.1,0.25126990854221554,0
349,O,1946-03-08,79.0,17529.29,Médio,0,Auto,130.75,2,App,True,2024-09-10,2026-09-10,730,5970,349,0.007458944429580434,1384813.91,0.15986192624999848,0
351,F,1951-10-14,74.0,1791.95,Superior,2,Saúde,872.91,3,Corretor,True,2023-08-17,2025-08-16,730,1047,351,0.48712854711347975,132604.3,0.11272477848209955,0
357,F,1969-11-26,56.0,13401.8,Fundamental,0,Residencial,648.14,2,App,True,2023-08-31,2025-08-30,730,7531,357,0.048362160306824456,750500.8,0.36029137148382134,1
359,M,2004-07-14,21.0,10569.97,Pós,1,Vida,103.21,1,Site,False,2024-09-11,2025-09-11,365,7518,359,0.009764455339040697,221969.37,0.2770569404334504,0
362,O,1949-02-18,76.0,7515.93,Técnico,3,Auto,228.92,2,Agência Física,False,2024-11-16,2026-11-16,730,5256,362,0.030457973930039264,571210.68,0.14265349887202008,0
362,O,1949-02-18,76.0,7515.93,Técnico,3,Saúde,977.42,3,Agência Física,True,2024-10-30,2025-10-30,365,6318,362,0.1300464480110911,571210.68,0.31863500593981764,1
364,M,1999-04-09,26.0,16172.28,Fundamental,2,Empresarial,288.59,1,Agência Física,False,2025-04-26,2025-10-23,180,11450,364,0.0178447318498072,420479.28,0.5285593287828582,1
366,M,1976-10-25,49.0,9456.29,Médio,0,Auto,976.98,1,Corretor,False,2024-09-30,2025-09-30,365,7035,366,0.10331535940627878,463358.21,0.3743434457251576,1
367,F,1954-10-15,71.0,16807.26,Pós,0,Residencial,1494.12,1,Corretor,True,2023-08-09,2025-08-08,730,9206,367,0.08889729795338443,1193315.46,0.11436045092209222,0
369,O,1992-06-04,33.0,6215.46,Médio,2,Auto,511.47,2,Site,True,2025-04-21,2025-10-18,180,5150,369,0.08228996727514938,205110.18,0.6111934438848703,1
370,F,1959-03-13,66.0,2741.97,Fundamental,2,Vida,698.89,3,Site,True,2024-05-18,2026-05-18,730,3524,370,0.25488608555162895,180970.02,0.15224582255178168,0
372,M,1996-08-15,29.0,11792.86,Técnico,2,Vida,730.46,2,Agência Física,True,2025-02-12,2025-08-11,180,2613,372,0.061940869305664614,341992.94,0.5211136110105286,1
372,M,1996-08-15,29.0,11792.86,Técnico,2,Residencial,441.88,3,App,False,2023-10-31,2025-10-30,730,6417,372,0.03747013023134337,341992.94,0.18399697231083426,0
374,F,1988-09-15,37.0,17661.74,Pós,2,Residencial,856.75,2,Site,True,2025-01-27,2025-07-26,180,4383,374,0.04850881057019297,653484.38,0.5830716589029167,1
376,F,1948-12-21,77.0,8005.45,Técnico,0,Saúde,1211.94,2,App,True,2024-10-10,2026-10-10,730,1292,376,0.1513893659944163,616419.65,0.29394169216727495,0
376,F,1948-12-21,77.0,8005.45,Técnico,0,Vida,632.51,2,App,True,2024-11-26,2026-11-26,730,445,376,0.07900992448894191,616419.65,0.32781172877531184,1
379,M,1966-08-07,59.0,15608.2,Técnico,0,Residencial,1367.46,3,App,False,2025-02-27,2027-02-27,730,3013,379,0.08761164003536602,920883.8,0.27530270182091043,0
379,M,1966-08-07,59.0,15608.2,Técnico,0,Vida,1425.43,1,Corretor,True,2025-04-09,2027-04-09,730,8798,379,0.09132571340705527,920883.8,0.33136050437967096,1
